event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-08 17:22:27 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,267.24,568659483,ce898e42-361d-4967-a7ca-613e89d23838
2019-11-14 05:33:40 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,243.51,569252917,8f8e412e-269b-4397-a389-dfacbb965b7f
2019-11-05 14:25:37 UTC,view,21800084,2053013552637149417,computers.peripherals.mouse,defender,5.12,565128938,c6d8901e-b1e1-4142-92d8-111b2ddcf8bb
2019-11-08 09:27:15 UTC,view,1802122,2053013554415534427,electronics.video.tv,artel,136.17,563383996,e9fd270d-0cba-4992-8bc9-c946e4d148c6
2019-11-14 20:09:19 UTC,cart,4802036,2053013554658804075,electronics.audio.headphone,apple,180.13,519827294,7fe02969-dcaa-420a-9f42-89fd5282db94
2019-11-04 15:37:45 UTC,view,28710664,2053013565127787455,apparel.shoes,respect,38.35,515213161,1f5e5530-84b2-4149-81a9-40f475ebce59
2019-11-11 14:39:42 UTC,cart,4300359,2053013552385491165,,ballu,15.42,512741319,194bebce-ba38-4efc-9d20-21ac058ff1e3
2019-11-14 19:14:45 UTC,cart,1004655,2053013555631882655,electronics.smartphone,samsung,744.21,514012440,28c68502-c28b-4442-9bf8-01335b091e2f
2019-11-13 06:36:52 UTC,view,15700228,2053013559733912211,,,287.76,543681054,c4b298ec-7dbb-4278-89ff-bc0c710cc03e
2019-11-12 16:09:33 UTC,purchase,4100346,2053013561218695907,,sony,394.0,516029919,f737cead-a29a-4d4d-ada8-84c69e4bd6af
2019-11-02 04:50:18 UTC,cart,1004258,2053013555631882655,electronics.smartphone,apple,732.07,524934490,adc80d80-538c-4c60-957f-7a2f2afc6b0e
2019-11-11 16:47:01 UTC,cart,13101467,2053013553526341921,,skad,169.37,570230618,e07cdfc3-003c-4e34-828c-65f0f8c081fb
2019-11-09 08:07:33 UTC,view,28715768,2116907519078040377,apparel.shoes,nexpero,68.21,568132367,5e7efb8b-ff41-44c5-a00a-ace1d0b7dfe2
2019-11-01 11:40:59 UTC,cart,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.79,515335750,6fd798b0-cd04-4638-83d8-aa46297f7128
2019-11-14 18:04:45 UTC,cart,1005118,2053013555631882655,electronics.smartphone,apple,965.2,525314203,e1a234e2-a544-447a-a0cb-89594012d961
2019-11-04 05:03:56 UTC,purchase,5701186,2053013553970938175,auto.accessories.player,pioneer,460.76,519849452,1081ab56-5791-48c8-b794-9cd809f9e913
2019-11-04 11:43:58 UTC,view,51100032,2134905039313961849,,arsi,45.05,512594594,c1b3c757-0aa7-43da-bf6a-803afe3dbd0d
2019-11-01 12:09:34 UTC,cart,1002532,2053013555631882655,electronics.smartphone,apple,532.57,512375046,6a1b9b08-af5f-48f7-a9b0-493605c167df
2019-11-05 09:44:22 UTC,cart,1005239,2053013555631882655,electronics.smartphone,xiaomi,275.14,546948561,db4b0c25-bf24-4a8d-8139-c8d2782acc9e
2019-11-08 12:33:50 UTC,cart,1004850,2053013555631882655,electronics.smartphone,huawei,694.38,556503314,c8209075-18cc-4fbd-aa20-697ff2bf6a6c
2019-11-14 14:00:33 UTC,view,6801188,2053013554222596431,computers.components.hdd,crucial,38.38,514927266,4d01228f-3509-48e7-9994-0f1954681916
2019-11-12 05:44:28 UTC,cart,2601450,2053013563970159485,,dauscher,424.7,552144478,b62e7ce3-15ef-434f-a41f-9daef823e2f1
2019-11-01 21:37:04 UTC,purchase,1004857,2053013555631882655,electronics.smartphone,samsung,128.16,565051043,27495149-8273-4fcc-803a-c7c29d912f44
2019-11-14 14:50:35 UTC,view,28705540,2053013565329114057,apparel.shoes.slipons,nexpero,28.06,569415660,6e64d0b8-7592-456f-9d7c-9429ebb3a32a
2019-11-08 03:58:02 UTC,purchase,12701624,2053013553559896355,,matador,43.24,565308763,56b2137f-b77b-4a56-a947-a6daed569dec
2019-11-12 18:23:40 UTC,cart,12719550,2053013553559896355,,,38.74,516356458,90acaa70-1e00-4c2e-909a-970331cdc826
2019-11-04 21:28:32 UTC,view,17300355,2053013553853497655,,creed,218.29,529801234,14d6254e-aa51-40d7-91c7-ade7347ab716
2019-11-01 02:50:16 UTC,view,7004744,2053013560346280633,kids.carriage,cybex,387.5,515831342,cd6af99f-ded3-44e5-8d1b-277c2b048f94
2019-11-10 08:57:05 UTC,cart,12710976,2053013553559896355,,powertrac,34.88,569622480,34bd03d6-44bb-471f-b34c-b6227514a973
2019-11-01 07:57:09 UTC,purchase,6201019,2053013552293216471,appliances.environment.air_heater,,36.53,564850446,8c7c46fe-8d52-4b58-a8c0-b17fcd5e4896
2019-11-03 18:21:15 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.12,556434988,dae2e34f-8550-4fb6-8792-bfb8f706e239
2019-11-02 16:59:05 UTC,view,5100799,2053013553341792533,electronics.clocks,garmin,1878.13,518416545,a9b505b7-c728-4ef2-ae50-3c12018f26fc
2019-11-09 03:30:12 UTC,cart,28713721,2053013565069067197,apparel.shoes.keds,nike,55.39,542253610,971ae311-9ef7-4bf7-8e90-0ef2b26288a6
2019-11-09 18:16:13 UTC,view,1004867,2053013555631882655,electronics.smartphone,xiaomi,478.26,569439534,0177f06e-b43e-4ad9-b5fd-775f9b1fec2f
2019-11-07 04:19:55 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,915.69,516860053,01673fd6-0751-4191-a4f8-786e13acc2f0
2019-11-07 03:17:27 UTC,view,7203227,2053013553165631753,,lego,25.48,513331919,80023a8e-e586-4b78-97ef-881ec173ae29
2019-11-13 10:19:47 UTC,cart,1004873,2053013555631882655,electronics.smartphone,samsung,350.05,537007372,d5180f03-8d63-49ec-bad5-3eebca2d96bc
2019-11-11 18:14:25 UTC,cart,1801904,2053013554415534427,electronics.video.tv,samsung,475.95,566062292,43907887-9e61-4440-a8d2-f12c29db4cea
2019-11-10 14:19:49 UTC,purchase,26500318,2053013563550729061,,lucente,25.48,513729282,9e258155-8f91-4e61-927e-23525368c4e9
2019-11-11 17:08:47 UTC,cart,12706655,2053013553559896355,,nokian,45.82,533163818,7f9be9c6-ee4a-ec39-85f8-e0407a07b11f
2019-11-05 13:37:09 UTC,view,28708270,2053013565253616583,apparel.shoes.moccasins,rooman,34.49,567835912,99dc4e80-cd4c-4c79-8d12-f0f7ae26c471
2019-11-08 15:26:10 UTC,cart,1801805,2053013554415534427,electronics.video.tv,artel,242.45,563077782,fa10a47b-9c29-45c0-b3df-95da5cfce281
2019-11-06 10:20:04 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,240.93,524173916,b0aa2138-399f-4722-902a-08e2d2103129
2019-11-04 12:05:11 UTC,view,6701080,2053013554247762257,computers.components.videocards,gainward,175.27,539986221,8ee51104-d956-4229-b0ea-5dba43226e46
2019-11-09 11:22:22 UTC,cart,2402299,2053013563743667055,appliances.kitchen.hood,maunfeld,145.41,564477982,ff55a77d-d3da-450c-b9a1-d995c649761b
2019-11-14 16:15:25 UTC,cart,1004247,2053013555631882655,electronics.smartphone,apple,821.51,517234241,b215a964-060c-482a-9211-ef170ccf716c
2019-11-13 02:30:53 UTC,view,10503152,2053013553199186187,,poopsie,31.64,535877513,29c91008-c74a-4907-ad56-867ba40172a7
2019-11-06 20:23:25 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,160.36,528466765,10712a12-43f8-45d0-8e34-c34a1afb1324
2019-11-10 20:50:02 UTC,cart,1005032,2053013555631882655,electronics.smartphone,xiaomi,434.45,546790969,e44612b7-7951-420d-93dc-8bc76839782e
2019-11-03 20:03:00 UTC,view,2700610,2053013563911439225,appliances.kitchen.refrigerators,indesit,299.2,542823394,242b103a-02da-4586-8566-af9156292434
2019-11-13 05:18:31 UTC,cart,2500566,2053013564003713919,appliances.kitchen.oven,asel,43.73,513181410,1c8b4981-b672-4d69-94a3-5bc26ebe5bed
2019-11-03 21:04:25 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,458.12,554224860,a21931e0-bbaf-4b61-8722-5598314b2ab6
2019-11-12 07:20:04 UTC,view,1307350,2053013558920217191,computers.notebook,acer,514.27,516193918,ffdafcaa-452f-4763-84eb-c4280e4801bc
2019-11-07 07:59:58 UTC,view,15900058,2053013558190408249,,tefal,20.57,513690453,e97b76bf-aedc-4f01-bd2e-c72fbd5a0c78
2019-11-10 17:08:36 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,127.48,547696103,466f575d-adfb-4b92-bb85-60ce16d3abe6
2019-11-12 08:37:41 UTC,cart,1004250,2053013555631882655,electronics.smartphone,apple,778.37,569811760,ea6ffb7d-9003-4327-b2c1-edad1dbe2666
2019-11-08 07:52:23 UTC,purchase,26401592,2053013563651392361,,,300.91,545287569,d116117f-d6ff-4591-8128-9fe381954e8a
2019-11-12 07:48:42 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,278.77,570456120,15f17067-805e-4e6b-990e-04f0c5145aa2
2019-11-12 02:54:15 UTC,cart,12703498,2053013553559896355,,cordiant,40.93,548391271,f6f99e5c-147c-488c-aa02-93432dbb43c6
2019-11-14 14:49:50 UTC,cart,7006284,2053013560346280633,kids.carriage,,72.07,563909103,e8b938b6-dec6-4145-9933-f359c106d435
2019-11-14 13:45:27 UTC,cart,1004838,2053013555631882655,electronics.smartphone,oppo,154.42,545401217,1de4c590-0fd7-47b0-88d6-253f6284dc6d
2019-11-10 07:30:32 UTC,purchase,1004875,2053013555631882655,electronics.smartphone,samsung,356.92,569591506,b19c097a-e34a-4592-be39-0fb78a5011bd
2019-11-12 11:16:21 UTC,cart,1004209,2053013555631882655,electronics.smartphone,samsung,88.67,515355833,27825547-daa6-4c35-b81e-c8025a425772
2019-11-04 14:11:44 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,724.25,527038091,af890649-ae7d-4b9e-aabb-18420c8e4395
2019-11-01 10:10:10 UTC,cart,1005119,2053013555631882655,electronics.smartphone,apple,1022.97,513802738,3cc49768-f1e5-458b-b86e-046cc5298426
2019-11-08 12:10:38 UTC,cart,7203252,2053013553165631753,,lego,11.12,535511154,2990b5e3-2795-4e4c-bd63-e49aa062c391
2019-11-10 11:53:01 UTC,cart,3700926,2053013565983425517,appliances.environment.vacuum,samsung,68.99,512523796,c8aa637f-df3b-4508-9e78-fc96253ff1c7
2019-11-14 00:33:10 UTC,purchase,4804607,2053013554658804075,electronics.audio.headphone,elari,62.91,552898496,00adfd21-5e77-4c12-bc7d-379131546330
2019-11-04 07:07:46 UTC,view,1004813,2053013555631882655,electronics.smartphone,honor,231.64,566933758,d0aa6256-3b17-49a1-9bb3-c948f8c63dba
2019-11-09 17:58:24 UTC,view,5300012,2053013563173241677,,philips,76.94,514658015,bc6fb8fd-1261-4f35-aaa3-a7e18815fea8
2019-11-01 11:30:50 UTC,view,21409419,2053013561579406073,electronics.clocks,casio,268.99,552735819,604629e6-9879-4c15-a752-80b13e68b327
2019-11-11 21:31:26 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,565.63,569315009,786e061d-1cd9-43fe-b513-0996e418282a
2019-11-14 16:38:31 UTC,view,10800025,2053013554994348409,,redmond,56.6,570625938,620e1787-3c39-4991-9781-102945eddd82
2019-11-07 08:04:54 UTC,view,3600163,2053013563810775923,appliances.kitchen.washer,indesit,185.33,553134910,f16d79e6-c3d8-4a92-a947-6622bbe85b26
2019-11-10 03:33:21 UTC,cart,12704490,2053013553559896355,,cordiant,38.35,561887731,50c1f588-e34d-4cc7-a396-7242fd59d1d1
2019-11-05 10:41:09 UTC,view,2400333,2053013563743667055,appliances.kitchen.hood,gefest,64.09,544906513,8fe2a4ea-b8b4-4acb-9bd0-dd715687ae69
2019-11-12 15:35:18 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,278.77,570627579,5fb7c0c3-1ecf-4d31-864f-feb5d5674256
2019-11-08 14:57:26 UTC,purchase,3701003,2053013565983425517,appliances.environment.vacuum,karcher,319.18,514960261,9dad35d8-feb1-425c-b8b8-f2f3629dbd0e
2019-11-12 19:12:04 UTC,view,1004505,2053013555631882655,electronics.smartphone,xiaomi,514.56,562494788,64c4379f-d1b5-4162-8a4a-a15717802170
2019-11-07 03:50:17 UTC,purchase,1005099,2053013555631882655,electronics.smartphone,samsung,138.87,547101738,08aaa863-885a-4f46-8d6f-7c143b405433
2019-11-13 14:50:02 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,154.19,518121453,94640093-9514-40c8-a380-f84e592aac24
2019-11-05 08:31:50 UTC,purchase,18301026,2053013558945383017,accessories.bag,delsey,141.32,512469894,1cda488e-e21f-47c4-bb10-65f2fb8df89c
2019-11-13 15:03:01 UTC,cart,12719811,2053013553559896355,,cordiant,61.52,564620805,772f3a24-b3a7-48d3-ae2f-af13976b6a34
2019-11-04 17:39:33 UTC,purchase,12720378,2053013553559896355,,roadx,50.19,529127703,1c3dbdfd-4ece-4dd4-afa6-9c424a420d50
2019-11-09 14:35:36 UTC,cart,5100860,2053013553341792533,electronics.clocks,samsung,411.79,568127806,9b543e1d-c60e-4dda-8b98-9ee217965854
2019-11-11 08:43:02 UTC,cart,1801849,2053013554415534427,electronics.video.tv,samsung,622.92,544008275,b7396316-af84-43fb-bbd6-ddcb8b39a64a
2019-11-05 02:48:05 UTC,cart,1004836,2053013555631882655,electronics.smartphone,samsung,227.02,555187220,15729387-0801-4134-a9dc-defd1bee618c
2019-11-10 07:23:54 UTC,cart,4300280,2053013552385491165,,vitek,43.73,558998077,adea692e-382d-4a7e-a236-567c68913536
2019-11-11 12:01:28 UTC,view,1306685,2053013558920217191,computers.notebook,asus,613.64,558218608,e7b43597-ab55-471d-92ed-967325a97d69
2019-11-02 03:20:58 UTC,view,9002778,2053013553140465927,kids.toys,disney,10.35,566640839,e7165496-9be8-4a19-9800-76897bdb82ea
2019-11-13 07:48:52 UTC,cart,1004887,2053013555631882655,electronics.smartphone,oppo,128.45,568084582,a21d811d-d578-4d97-ab61-07ae22870283
2019-11-08 08:47:56 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,240.38,568122335,4a56b96b-0d6b-44ac-b2b8-0ec73d42cbdb
2019-11-11 18:05:55 UTC,cart,12701293,2053013553559896355,,triangle,50.19,512858759,545ad050-955c-4db4-bc9b-aa294a077cf5
2019-11-03 04:45:08 UTC,view,4500281,2053013563877884791,appliances.kitchen.hob,bosch,371.02,517140357,7ae25130-9721-414e-9ef5-486146fb4c60
2019-11-09 00:03:08 UTC,cart,44700053,2104564977229628393,,lux,77.22,513268309,d8081e68-aed5-4481-bebe-1007b947732f
2019-11-14 18:58:47 UTC,cart,3600975,2053013563810775923,appliances.kitchen.washer,artel,92.38,513003868,3a2949ae-41db-4c84-a61c-5c5c83b5ecc2
2019-11-14 10:51:04 UTC,view,1802010,2053013554415534427,electronics.video.tv,yasin,395.09,571413653,167b041d-174e-44b1-92f6-be623cebbbd2
2019-11-01 11:03:01 UTC,view,26201275,2053013563693335403,,lucente,263.07,553658433,4e83448a-64a4-44a1-b3e1-58c28525148b
2019-11-14 19:53:35 UTC,cart,1004833,2053013555631882655,electronics.smartphone,samsung,168.7,563728399,be3fed4e-c3fe-4cd7-a803-7b925cf59187
2019-11-14 19:46:43 UTC,cart,1004993,2053013555631882655,electronics.smartphone,oneplus,540.3,547691697,8a749069-453a-49e0-a5d5-1802edc21627
2019-11-14 10:39:08 UTC,purchase,1801766,2053013554415534427,electronics.video.tv,artel,154.19,552963545,863d27a0-0e80-4742-9f14-5155d590ad61
2019-11-06 05:29:29 UTC,purchase,1004892,2053013555631882655,electronics.smartphone,zte,77.2,562993718,0cd6c334-f864-431e-9e69-205e65ba36f5
2019-11-14 14:39:52 UTC,cart,1005008,2053013555631882655,electronics.smartphone,xiaomi,93.77,571373533,296d0ef3-bf24-46a8-91e3-a60a9d65a557
2019-11-11 19:14:26 UTC,view,15300303,2053013552662315243,,transcend,19.46,552988452,2432cac3-bdae-47f8-9bd2-a1a72bb569bf
2019-11-14 19:41:21 UTC,cart,1005113,2053013555631882655,electronics.smartphone,apple,1028.88,545559232,3694598a-4489-4022-9f46-cfaf6724961c
2019-11-08 16:21:47 UTC,view,1005253,2053013555631882655,electronics.smartphone,xiaomi,298.33,547867779,dcfe532e-3a3d-49e6-8330-d1e47a45d360
2019-11-13 12:13:09 UTC,purchase,1005106,2053013555631882655,electronics.smartphone,apple,1422.02,512370162,c8f2cc67-e78b-4d46-b2bd-4d1ebd9d461c
2019-11-13 20:52:24 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,127.05,569842730,5511a0a1-e990-4cc5-81b6-74bda6e9020c
2019-11-14 06:42:37 UTC,purchase,12718063,2053013553559896355,,,34.75,523375384,a37ada12-998f-4f4d-81f5-58d8ad5636bb
2019-11-12 12:33:08 UTC,purchase,4100306,2053013561218695907,,sony,77.22,512429213,7358fc92-9345-46e4-b4a2-a754d6b04b3d
2019-11-12 12:53:44 UTC,purchase,1004873,2053013555631882655,electronics.smartphone,samsung,350.07,570569325,807c1ef0-9832-4ba2-95f1-05d872d4c9b0
2019-11-05 16:22:44 UTC,view,1200617,2172371436436455782,electronics.tablet,samsung,141.55,527199018,f6d17a22-e1d5-423b-8802-37138959615e
2019-11-12 09:20:57 UTC,cart,11400699,2053013558458843721,,xiaomi,43.76,518755832,4d0592e7-2861-4884-941f-1d53930d59cf
2019-11-14 13:54:28 UTC,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.14,532206346,0ee28bc4-642d-44f7-9dd0-7264d0de33bc
2019-11-12 05:35:04 UTC,purchase,1005136,2053013555631882655,electronics.smartphone,apple,2007.52,541568708,6f36bc25-2c96-45a8-921e-1f9b28ee633d
2019-11-06 05:14:11 UTC,view,1005002,2053013555631882655,electronics.smartphone,huawei,246.23,558517090,c272cc6d-0b66-469f-9fe1-cefecb560b1a
2019-11-04 10:40:02 UTC,purchase,3900749,2053013552326770905,appliances.environment.water_heater,haier,97.76,567407714,187558af-fb4a-4468-8da7-2db7018b83be
2019-11-02 20:32:51 UTC,view,26300417,2053013563424899933,,fly,8.37,566911171,4fdf3d16-6870-47ee-8470-0e224e127d3d
2019-11-11 09:05:25 UTC,view,3701056,2053013565983425517,appliances.environment.vacuum,samsung,69.45,570047348,5f534034-41c2-4092-96c8-778ae1b64227
2019-11-09 17:28:17 UTC,cart,26205419,2053013563693335403,,,196.4,530530011,3837b1e1-afd1-4cc3-81fe-34481d627490
2019-11-06 06:24:33 UTC,view,21405245,2053013561579406073,electronics.clocks,armani,248.14,521953590,3e8fb7a1-d388-43e2-b654-d9e7802a9172
2019-11-11 13:03:15 UTC,cart,1005282,2053013555631882655,electronics.smartphone,,797.94,512476687,e5912def-fc88-4ccf-9434-be5d411756f3
2019-11-06 07:13:19 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,915.69,529073617,c1fad34b-b3c3-4876-9b1a-071428660b6b
2019-11-09 10:39:31 UTC,cart,17300789,2053013553853497655,,bulgari,55.79,515667639,1d66cad9-3a69-4ad6-972f-1dae869fa0d1
2019-11-11 10:01:39 UTC,purchase,8500139,2053013552259662037,,navien,535.41,570043110,9979ca8a-493f-4404-8106-4bab45666e78
2019-11-06 09:28:02 UTC,cart,1002528,2053013555631882655,electronics.smartphone,apple,617.52,546901953,41270e35-1628-4856-a8c2-c6dab2d96ff9
2019-11-02 13:52:31 UTC,view,28715839,2053013565127787455,apparel.shoes,rooman,48.39,513196742,eb3fbe8a-4708-4d6e-8f41-bf2f49d7d9ac
2019-11-02 14:46:28 UTC,cart,5100719,2053013553341792533,electronics.clocks,samsung,151.58,557583114,78a8f158-2bac-43eb-b719-e7ffc1b4aad8
2019-11-02 19:35:10 UTC,purchase,16400250,2053013558249128509,,,22.51,531933581,f178ad44-bab6-4e6a-893f-c4a04fc8dd66
2019-11-07 10:43:18 UTC,view,8400094,2127424820051182462,apparel.sock,,16.73,533825008,dfdec65f-8dc1-4986-a703-99afab5d6ba8
2019-11-03 23:08:14 UTC,purchase,22700205,2053013556168753601,,matrix,23.14,558060867,c61414a3-f8dd-4c1e-b23c-3d120f28ee56
2019-11-03 10:51:06 UTC,view,28101088,2053013564918072245,,,183.27,567079380,580be000-b403-435f-8a16-c75f8108d730
2019-11-14 02:26:03 UTC,cart,2701638,2053013563911439225,appliances.kitchen.refrigerators,indesit,249.66,569620776,80299c0c-30aa-4934-9527-5316b16bb8a2
2019-11-13 08:09:08 UTC,cart,12709550,2053013553559896355,,tigar,48.91,517628549,fc6bee3f-85e5-4ecc-80f5-73a24a6b429b
2019-11-14 19:21:49 UTC,cart,1004957,2053013555631882655,electronics.smartphone,xiaomi,331.54,518883728,1d411c0c-8dbb-490a-a3b6-7ae0cccede24
2019-11-02 15:21:33 UTC,purchase,12711761,2053013553559896355,,,28.83,538415421,c421e7b7-dfb6-47ea-b2a5-0ba165b6c145
2019-11-10 11:05:56 UTC,purchase,15200507,2053013553484398879,,bars,72.07,550130069,d070953b-1445-4a23-981d-0ba9e7392cf6
2019-11-04 11:14:06 UTC,view,7300464,2053013552863641845,,apacer,57.66,564929663,4006f3e3-35e3-4491-b76f-10b559b1bf06
2019-11-06 15:39:38 UTC,purchase,10400460,2053013553257906447,kids.toys,disney,12.74,519879971,b7b1c8e3-eeea-4cc8-9412-bfeef7cf5954
2019-11-11 07:43:41 UTC,cart,12703300,2053013553559896355,,cordiant,64.35,527799869,78b584d9-405e-44f6-97ab-991fc2bd00f9
2019-11-10 18:18:30 UTC,cart,1005159,2053013555631882655,electronics.smartphone,xiaomi,205.36,514714479,bf02ab07-04e3-4cdb-a8a3-3dafbf3bc612
2019-11-11 17:21:07 UTC,cart,15200270,2053013553484398879,,bosch,137.88,518746035,2a1ca2b5-5b90-4971-a68b-9b9ae586ffcc
2019-11-04 15:46:36 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,241.83,514282975,f1601374-adee-4b60-a74a-29ba12956830
2019-11-14 05:42:49 UTC,cart,1801551,2053013554415534427,electronics.video.tv,haier,463.31,537114321,9d7dcc4d-67f1-43ca-ade1-2e82bceea64e
2019-11-01 19:24:19 UTC,view,1004565,2053013555631882655,electronics.smartphone,huawei,164.93,549452602,f68cf324-e4d4-4189-8344-6c5287d203a8
2019-11-07 05:47:56 UTC,purchase,1004835,2053013555631882655,electronics.smartphone,samsung,227.02,527013117,d92c020b-8240-4226-935a-53e38d2be642
2019-11-04 02:48:36 UTC,cart,1004249,2053013555631882655,electronics.smartphone,apple,724.6,516251110,0c25fb72-664f-42f3-bb94-bb58ea913a64
2019-11-07 09:25:16 UTC,purchase,2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,560330405,520049de-52f3-4b20-ac9a-6ad30857370a
2019-11-09 03:25:17 UTC,purchase,1005100,2053013555631882655,electronics.smartphone,samsung,138.23,516731522,3f23b12c-b384-40a2-854a-71c7f6ad9e2a
2019-11-14 16:41:36 UTC,cart,1004249,2053013555631882655,electronics.smartphone,apple,739.04,531208882,ec6d5502-3b04-4665-9113-54904a04b69c
2019-11-12 11:46:28 UTC,cart,12711578,2053013553559896355,,triangle,84.94,519283523,c126e2cd-1924-4020-a1dd-38d453f69021
2019-11-05 15:27:37 UTC,view,5100562,2053013553341792533,electronics.clocks,apple,334.6,567714573,77de3a04-0da6-4aab-befc-97fefe2e0ecd
2019-11-10 03:54:27 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,127.57,552385236,702e698d-dd53-40ac-9e96-15afbfe45417
2019-11-13 06:08:33 UTC,cart,3900003,2053013552326770905,appliances.environment.water_heater,ariston,115.57,537747795,f7994c69-8c16-4fd2-9368-70b0f36a1b9d
2019-11-08 12:54:06 UTC,cart,5100816,2053013553375346967,,xiaomi,30.31,536909144,b895044b-81f4-43c8-b285-fa50860986b0
2019-11-08 02:35:01 UTC,view,12706558,2053013553559896355,,tunga,34.49,514038899,927487b3-b59d-4be2-8e84-a4d601c2c497
2019-11-09 10:18:56 UTC,cart,16200054,2053013556344914381,kids.fmcg.diapers,merries,20.71,558997271,cd6050dd-e65c-4638-b8f6-a941000f7971
2019-11-08 03:14:28 UTC,cart,1307076,2053013558920217191,computers.notebook,asus,669.23,516536322,e2e02ee0-a2ba-4b58-8028-e2085e9b62e3
2019-11-12 21:12:34 UTC,cart,1002524,2053013555631882655,electronics.smartphone,apple,565.63,568444626,e8bbea2d-c7e0-4550-9e4c-da7a2b347150
2019-11-04 08:01:44 UTC,purchase,1004856,2053013555631882655,electronics.smartphone,samsung,131.28,514203780,18d12deb-3137-4f3f-a24f-05c7f456b5b4
2019-11-12 15:58:00 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,168.85,555252520,7b39078a-a76c-4d53-ac80-45033cec8544
2019-11-04 04:13:58 UTC,view,26400229,2053013563651392361,,,353.16,514588793,64ee4847-448f-4293-8849-67d91755f903
2019-11-03 11:09:08 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,94.37,522484722,76ab9ba1-1957-4ccc-ba22-3a9bf567a01b
2019-11-03 17:57:41 UTC,view,3600990,2053013563810775923,appliances.kitchen.washer,indesit,227.01,545013158,872b61e8-de96-4acd-9aec-e1eb87e54471
2019-11-12 05:10:27 UTC,view,18400209,2053013553912217915,,pride,81.08,514478607,3dc169e3-df2a-4495-9fb9-be2c875a2e74
2019-11-13 18:19:00 UTC,cart,21401479,2053013561579406073,electronics.clocks,casio,266.67,570256156,ead2cd12-f7fe-c8f0-ea2a-4b336899dda7
2019-11-08 14:39:38 UTC,view,28716666,2053013565639492569,apparel.shoes,respect,89.84,568997965,5bf51b2b-8371-485b-a084-affd2197c290
2019-11-02 20:00:45 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,1002.83,566908649,5317e609-6ff6-4f01-82a7-a0ab38beb6c5
2019-11-12 04:30:05 UTC,cart,1802008,2053013554415534427,electronics.video.tv,lg,666.27,524851643,2a333d2f-4d51-4db2-b247-4a20fbe7462e
2019-11-14 19:36:38 UTC,view,17300234,2053013553853497655,,,60.33,514925885,720ca9b3-338a-49b5-a456-9af2c4cef34c
2019-11-04 08:53:53 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.31,530803060,0704340e-8166-4aab-8f4a-c899c1c8bbfd
2019-11-13 14:03:41 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,243.51,514311401,0220f435-8682-4ec5-af04-c17ae0f14344
2019-11-11 15:16:14 UTC,purchase,4803399,2053013554658804075,electronics.audio.headphone,jbl,33.21,568313896,8b7fbfbb-30e4-4bc6-aeda-b9bf30cc75ff
2019-11-14 08:46:11 UTC,view,16600201,2053013560287560373,,,272.08,571083231,88614c6d-f696-4011-9e5f-a588701a1c19
2019-11-08 09:24:56 UTC,view,17302560,2053013553853497655,,,111.0,568887620,a0a23fc7-9abc-4003-bf9d-2b0c5dbbd205
2019-11-11 20:20:50 UTC,view,1801226,2053013554415534427,electronics.video.tv,yasin,115.75,558796356,73308f6e-9070-4331-8bd1-c872e515cda5
2019-11-12 11:55:30 UTC,view,3700621,2053013565983425517,appliances.environment.vacuum,vitek,112.69,570544660,2faf41a5-6b83-45a0-91e7-dbe1691632ce
2019-11-04 13:09:57 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,160.36,516646288,69af183a-a744-4266-a130-ffce67e4d6fd
2019-11-06 13:40:52 UTC,purchase,12719801,2053013553559896355,,comforser,141.57,531312530,5882c67b-95c8-4cad-a20d-7d59692f820d
2019-11-11 14:10:20 UTC,cart,1002524,2053013555631882655,electronics.smartphone,apple,565.65,539273662,7fa61029-9117-4a2b-aa4a-925a4d3f568e
